Ionization_Mode,DTXSID,CASRN,Preferred_Name,mean_RT,n_Repeated_Hits,DTXSID_Isomer,Observed_Isomer,Isomer_Number,Isomer_Order,Questionable_Hit,Corrected_HighConc,Corrected_MidConc,Corrected_LowConc,mean_High_Intensity,mean_Mid_Intensity,mean_Low_Intensity,std_High_Intensity,std_Mid_Intensity,std_Low_Intensity,RF_HighConc,RF_MedConc,RF_LowConc,RF_Average,log_RF_Average,SMILES,QSAR_READY_SMILES,Desalted SMILES,E QSPR,S QSPR,A QSPR,B QSPR,V,L QSPR,MW,Ncharges,C,Cl,F,N,O,S,H,Br,I,P,RNH2,R2NH,R3N,ROPO3,ROH,RCHO,RCOR,RCOOH,RCOOR,ROR,RCCH,RCN,RINGS,AROMATIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID5021209,51-52-5,6-Propyl-2-thiouracil,0.95,1,0,0,,,0,0.49,0.122,0.024,932646,326079,,,,,1903359.184,2672778.689,,2288068.936,6.36,CCCC1=CC(=O)NC(=S)N1,CCCC1=NC(=S)NC(=O)C1,CCCC1=CC(=O)NC(=S)N1,1.22,1.28,0.76,0.86,1.2791,6.516,160.1527,0,7,0,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID5021388,93-76-5,"2,4,5-Trichlorophenoxyacetic acid",4.1,1,0,0,,,0,0.49,0.122,0.024,1111695,349366,65817,,,,2268765.306,2863655.738,2742375,2624932.015,6.42,OC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1,OC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1,OC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1,1.33,1.32,0.46,0.47,1.4985,7.473,250.4428,0,8,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID5022489,140-10-3,E-Cinnamic acid,0.93,1,0,0,,,0,0.49,0.122,0.024,404097,89293,,,,,824687.7551,731909.8361,,778298.7956,5.89,OC(=O)\C=C\C1=CC=CC=C1,OC(=O)C=CC1=CC=CC=C1,OC(=O)\C=C\C1=CC=CC=C1,1.14,1.05,0.46,0.54,1.1705,5.644,140.0951,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID5023243,61-68-7,Mefenamic acid,7.8,1,0,0,,,0,0.49,0.122,0.024,2339617,874289,171186,,,,4774728.571,7166303.279,7132750,6357927.283,6.80,CC1=C(C)C(NC2=C(C=CC=C2)C(O)=O)=CC=C1,CC1=C(C)C(NC2=C(C=CC=C2)C(O)=O)=CC=C1,CC1=C(C)C(NC2=C(C=CC=C2)C(O)=O)=CC=C1,1.74,1.91,0.69,0.57,1.9211,9.48,226.166,0,15,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID5025231,518-82-1,Emodin,9.11,1,0,0,,,0,0.732,0.244,0.061,35299348,14693321,2987450,,,,48223153.01,60218528.69,48974590.16,52472090.62,7.72,CC1=CC(O)=C2C(=O)C3=C(O)C=C(O)C=C3C(=O)C2=C1,CC1=CC(O)=C2C(=O)C3=C(O)C=C(O)C=C3C(=O)C2=C1,CC1=CC(O)=C2C(=O)C3=C(O)C=C(O)C=C3C(=O)C2=C1,2.36,2.02,1.43,1.08,1.8458,11.147,260.1575,0,15,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID5027770,15214-89-8,2-Acrylamido-2-methyl-1-propanesulfonic acid,0.39,1,0,0,,,0,0.49,0.122,0.024,1286045,253312,52659,,,,2624581.633,2076327.869,2194125,2298344.834,6.36,CC(C)(CS(O)(=O)=O)NC(=O)C=C,CC(C)(CS(O)(=O)=O)NC(=O)C=C,CC(C)(CS(O)(=O)=O)NC(=O)C=C,0.75,1.97,0.69,1.25,1.507,6.562,194.1442,0,7,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID5032442,138261-41-3,Imidacloprid,1.2,1,0,0,,,0,0.49,0.122,0.024,865183,391419,94537,,,,1765679.592,3208352.459,3939041.667,2971024.573,6.47,[O-][N+](=O)\N=C1/NCCN1CC1=CN=C(Cl)C=C1,[O-][N+](=O)\N=C1/NCCN1CC1=CN=C(Cl)C=C1,[O][N](=O)\N=C1/NCCN1CC1=CN=C(Cl)C=C1,1.66,1.79,0.17,1.81,1.6833,8.406,245.5816,0,9,1,0,5,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID5032600,113136-77-9,Cyclanilide,4.04,1,0,0,,,0,0.49,0.122,0.024,4341156,1060354,197867,,,,8859502.041,8691426.23,8244458.333,8598462.201,6.93,OC(=O)C1(CC1)C(=O)NC1=CC=C(Cl)C=C1Cl,OC(=O)C1(CC1)C(=O)NC1=CC=C(Cl)C=C1Cl,OC(=O)C1(CC1)C(=O)NC1=CC=C(Cl)C=C1Cl,1.5,1.79,0.79,0.94,1.747,8.794,265.0286,0,11,2,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID5033836,104-40-5,4-Nonylphenol,13.21,1,0,0,,,0,0.49,0.122,0.024,125048,,,,,,255200,,,255200,5.41,CCCCCCCCCC1=CC=C(O)C=C1,CCCCCCCCCC1=CC=C(O)C=C1,CCCCCCCCCC1=CC=C(O)C=C1,0.78,0.89,0.53,0.33,2.0432,8.364,196.1599,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID5034303,81406-37-3,Fluroxypyr-meptyl,7.74,1,0,0,,,0,0.49,0.122,0.024,1215429,294294,58295,,,,2480467.347,2412245.902,2428958.333,2440557.194,6.39,CCCCCCC(C)OC(=O)COC1=NC(F)=C(Cl)C(N)=C1Cl,CCCCCCC(C)OC(=O)COC1=NC(F)=C(Cl)C(N)=C1Cl,CCCCCCC(C)OC(=O)COC1=NC(F)=C(Cl)C(N)=C1Cl,1.25,1.58,0.27,1.05,2.5797,10.712,346.0765032,0,15,2,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID5034357,103055-07-8,Lufenuron,13.47,1,0,0,,,0,0.49,0.122,0.024,6737367,1500835,238758,,,,13749728.57,12301926.23,9948250,11999968.27,7.08,FC(C(F)(F)F)C(F)(F)OC1=CC(Cl)=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,FC(C(F)(F)F)C(F)(F)OC1=CC(Cl)=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,FC(C(F)(F)F)C(F)(F)OC1=CC(Cl)=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,1.27,1.9,0.42,1,2.7048,10.956,503.0867256,0,17,2,8,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID5034773,116714-46-6,Novaluron,11.7,1,0,0,,,0,0.49,0.122,0.024,22356608,7842230,1632773,,,,45625730.61,64280573.77,68032208.33,59312837.57,7.77,FC(OC(F)(F)F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1,FC(OC(F)(F)F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1,FC(OC(F)(F)F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1,1.05,1.56,0.34,1.37,2.6411,10.329,483.6331256,0,17,1,8,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID5037731,3236-71-3,"4,4'-(9H-Fluorene-9,9-diyl)diphenol",8.87,1,0,0,,,0,0.49,0.122,0.024,73538,,,,,,150077.551,,,150077.551,5.18,OC1=CC=C(C=C1)C1(C2=C(C=CC=C2)C2=C1C=CC=C2)C1=CC=C(O)C=C1,OC1=CC=C(C=C1)C1(C2=C(C=CC=C2)C2=C1C=CC=C2)C1=CC=C(O)C=C1,OC1=CC=C(C=C1)C1(C2=C(C=CC=C2)C2=C1C=CC=C2)C1=CC=C(O)C=C1,2.96,2.67,1.06,1.1,2.6895,14.366,332.2663,0,25,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID5041306,131-55-5,"2,2',4,4'-Tetrahydroxybenzophenone",3.09,1,0,0,,,0,0.732,0.244,0.061,12686683,4724907,954879,,,,17331534.15,19364372.95,15653754.1,17449887.07,7.24,OC1=CC(O)=C(C=C1)C(=O)C1=CC=C(O)C=C1O,OC1=CC(O)=C(C=C1)C(=O)C1=CC=C(O)C=C1O,OC1=CC(O)=C(C=C1)C(=O)C1=CC=C(O)C=C1O,1.87,1.77,1.63,0.82,1.7156,10.143,236.1361,0,13,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID5041641,609-54-1,"2,5-Dimethylbenzenesulfonic acid",0.9,1,0,0,,,0,0.49,0.122,0.024,1205498,261961,46610,,,,2460200,2147221.311,1942083.333,2183168.215,6.34,CC1=CC=C(C)C(=C1)S(O)(=O)=O,CC1=CC=C(C)C(=C1)S(O)(=O)=O,CC1=CC=C(C)C(=C1)S(O)(=O)=O,1.04,1.89,0.31,0.91,1.3378,6.705,176.1488,0,8,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID5041699,3766-60-7,Buturon,6.21,1,0,0,,,0,0.098,0.0244,0.0048,828559,197799,39358,,,,8454683.673,8106516.393,8199583.333,8253594.467,6.92,CC(C#C)N(C)C(=O)NC1=CC=C(Cl)C=C1,CC(C#C)N(C)C(=O)NC1=CC=C(Cl)C=C1,CC(C#C)N(C)C(=O)NC1=CC=C(Cl)C=C1,1.44,1.52,0.43,1.05,1.8135,7.768,223.5942,0,12,1,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID5042243,110-25-8,Oleyl sarcosine,12.93,1,0,0,,,0,0.49,0.122,0.024,2499142,667654,112046,,,,5100289.796,5472573.77,4668583.333,5080482.3,6.71,CCCCCCCC\C=C/CCCCCCCC(=O)N(C)CC(O)=O,CCCCCCCCC=CCCCCCCCC(=O)N(C)CC(O)=O,CCCCCCCC\C=C/CCCCCCCC(=O)N(C)CC(O)=O,0.56,1.91,0.46,1.21,3.2144,12.428,314.2296,0,21,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID5044526,122-82-7,N-(4-Ethoxyphenyl)-3-oxobutanamide,2.51,1,0,0,,,0,0.732,0.244,0.061,2411190,794494,156743,,,,3293975.41,3256122.951,2569557.377,3039885.246,6.48,CCOC1=CC=C(NC(=O)CC(C)=O)C=C1,CCOC1=CC=C(NC(=O)CC(C)=O)C=C1,CCOC1=CC=C(NC(=O)CC(C)=O)C=C1,1.27,1.35,0.38,1.08,1.7517,7.849,206.1333,0,12,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID5044607,17696-61-6,sec-Butylparaben,7.06,,1,1,2,,,0.49,0.122,0.024,7741443,2340723,406461,,,,15798863.27,19186254.1,16935875,17306997.45,7.24,CCC(C)OC(=O)C1=CC=C(O)C=C1,CCC(C)OC(=O)C1=CC=C(O)C=C1,CCC(C)OC(=O)C1=CC=C(O)C=C1,0.87,1.19,0.7,0.63,1.554,6.689,180.1159,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID5044738,89-33-8,"Ethyl 5-oxo-1-phenyl-4,5-dihydro-1H-pyrazole-3-carboxylate",1.15,1,0,0,,,0,0.49,0.122,0.024,1992190,460858,84583,,,,4065693.878,3777524.59,3524291.667,3789170.045,6.58,CCOC(=O)C1=NN(C(=O)C1)C1=CC=CC=C1,CCOC(=O)C1=NN(C(=O)C1)C1=CC=CC=C1,CCOC(=O)C1=NN(C(=O)C1)C1=CC=CC=C1,1.34,1.47,0,1.14,1.6999,7.847,220.14,0,12,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID5047037,335104-84-2,Tembotrione,2.28,1,0,0,,,0,0.49,0.122,0.024,1659199,655556,148395,,,,3386120.408,5373409.836,6183125,4980885.081,6.70,CS(=O)(=O)C1=C(COCC(F)(F)F)C(Cl)=C(C=C1)C(=O)C1C(=O)CCCC1=O,CS(=O)(=O)C1=C(COCC(F)(F)F)C(Cl)=C(C=C1)C(=O)C1C(=O)CCCC1=O,CS(=O)(=O)C1=C(COCC(F)(F)F)C(Cl)=C(C=C1)C(=O)C1C(=O)CCCC1=O,1.57,2.99,0,1.91,2.7199,12.351,424.6915096,0,17,1,3,0,6,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID5047295,291305-06-1,UK-373911,5.02,1,0,0,,,0,0.49,0.122,0.024,146138,,,,,,298240.8163,,,298240.8163,5.47,CN[C@H]1CC[C@@H](C2=CC=C(Cl)C(Cl)=C2)C2=CC=C(C=C12)S(N)(=O)=O,CNC1CCC(C2=CC(Cl)=C(Cl)C=C2)C2=C1C=C(C=C2)S(N)(=O)=O,CN[C@H]1CC[C@@H](C2=CC=C(Cl)C(Cl)=C2)C2=CC=C(C=C12)S(N)(=O)=O,2.5,1.86,0.61,1.42,2.6454,12.72,369.18098,0,17,2,0,2,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID5047322,200940-23-4,SB243213A,9.88,1,0,0,,,0,0.441,0.1098,0.0216,1318112,341716,55064,,,,2988916.1,3112167.577,2549259.259,2883447.645,6.46,Cl.CC1=CC2=C(C=C1C(F)(F)F)N(CC2)C(=O)NC1=CC=C(OC2=CC=CN=C2C)N=C1,CC1=CC2=C(C=C1C(F)(F)F)N(CC2)C(=O)NC1=CC=C(OC2=CC=CN=C2C)N=C1,CC1=CC2=C(C=C1C(F)(F)F)N(CC2)C(=O)NC1=CC=C(OC2=CC=CN=C2C)N=C1,2.38,2.28,0.38,1.77,2.9137,13.318,409.2562096,0,22,0,3,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID5047328,NOCAS_47328,MK-274,9,3,0,0,,,0,0.49,0.122,0.024,1369438,450426,86482,1387521,524656,91144,2794771.429,3692016.393,3603416.667,3363401.496,6.53,O.[K+].NC(=O)C1=NC(=N[N-]1)C1=CC=CC(=C1)C1=CC(F)=CC=C1OCC(F)(F)C(F)(F)F,NC(=O)C1=NC(=NN1)C1=CC=CC(=C1)C1=CC(F)=CC=C1OCC(F)(F)C(F)(F)F,NC(=O)C1=NC(=N[N]1)C1=CC=CC(=C1)C1=CC(F)=CC=C1OCC(F)(F)C(F)(F)F,2.27,2.61,0.39,1.39,2.5333,11.715,418.2086192,0,18,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID5047372,478263-98-8,AVE3295,8.63,1,0,0,,,0,0.6222,0.2074,0.05185,14479271,6031142,1296040,,,,23271088.07,29079758.92,24995949.86,25782265.62,7.41,[Na+].CC[C@H](NC(=O)C1=C([N-]S(=O)(=O)C2=CC=CC3=CC=CN=C23)C=CC(F)=C1)C1=CC=CC=C1,CCC(NC(=O)C1=C(NS(=O)(=O)C2=CC=CC3=CC=CN=C23)C=CC(F)=C1)C1=CC=CC=C1,CC[C@H](NC(=O)C1=C([N]S(=O)(=O)C2=CC=CC3=CC=CN=C23)C=CC(F)=C1)C1=CC=CC=C1,3.03,3.37,0.26,1.37,3.3159,16.399,442.3571432,0,25,0,1,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID5047374,NOCAS_47374,SSR161421,7.47,1,0,0,,,0,0.49,0.122,0.024,1055663,260365,48438,,,,2154414.286,2134139.344,2018250,2102267.877,6.32,COC1=CC=C(C=C1)C(=O)NC1=C(C#N)C(NCC2=CC=CC=C2)=C2C=CC=CC2=N1,COC1=CC=C(C=C1)C(=O)NC1=C(C#N)C(NCC2=CC=CC=C2)=C2C=CC=CC2=N1,COC1=CC=C(C=C1)C(=O)NC1=C(C#N)C(NCC2=CC=CC=C2)=C2C=CC=CC2=N1,3.38,3.42,0.78,1.57,3.1113,16.478,388.2931,0,25,0,0,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID5047376,648917-13-9,AVE2865,7.61,1,0,0,,,0,0.245,0.061,0.012,291308,81179,,,,,1189012.245,1330803.279,,1259907.762,6.10,OC(=O)C1CCN(CC1)C1=C(NC(=O)NC(=O)C2=CC(F)=C(F)C=C2Cl)C=C(F)C=C1,OC(=O)C1CCN(CC1)C1=C(NC(=O)NC(=O)C2=CC(F)=C(F)C=C2Cl)C=C(F)C=C1,OC(=O)C1CCN(CC1)C1=C(NC(=O)NC(=O)C2=CC(F)=C(F)C=C2Cl)C=C(F)C=C1,2.24,2.8,1.07,2.07,2.9235,14.12,438.6799096,0,20,1,3,3,4,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID5048506,588941-45-1,PharmaGSID_48506,8.5,1,0,0,,,0,0.732,0.244,0.061,5280681,1809883,357047,,,,7214045.082,7417553.279,5853229.508,6828275.956,6.83,CS(=O)(=O)C1=CC=C(C=C1Cl)[C@@H](CC1CCCC1)C(=O)NC1=NC=CN=C1,CS(=O)(=O)C1=CC=C(C=C1Cl)C(CC1CCCC1)C(=O)NC1=NC=CN=C1,CS(=O)(=O)C1=CC=C(C=C1Cl)[C@@H](CC1CCCC1)C(=O)NC1=NC=CN=C1,2.32,2.8,0.38,1.75,2.9203,14.174,386.74754,0,19,1,0,3,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID6020690,70-30-4,Hexachlorophene,11.75,1,0,0,,,0,0.49,0.122,0.024,18359236,5868760,947667,,,,37467828.57,48104590.16,39486125,41686181.25,7.62,OC1=C(CC2=C(Cl)C(Cl)=CC(Cl)=C2O)C(Cl)=C(Cl)C=C1Cl,OC1=C(CC2=C(Cl)C(Cl)=CC(Cl)=C2O)C(Cl)=C(Cl)C=C1Cl,OC1=C(CC2=C(Cl)C(Cl)=CC(Cl)=C2O)C(Cl)=C(Cl)C=C1Cl,2,1.96,0.91,0.57,2.3169,12.637,400.8559,0,13,6,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID6020779,434-13-9,Lithocholic acid,12.48,1,0,0,,,0,0.49,0.122,0.024,126683,,,,,,258536.7347,,,258536.7347,5.41,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1.4,1.84,0.88,1.04,3.1889,13.28,343.31058,0,24,0,0,0,3,0,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID6021292,127-69-5,Sulfisoxazole,0.39,1,0,0,,,0,0.49,0.122,0.024,166610,75102,,,,,340020.4082,615590.1639,,477805.286,5.68,CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C,CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C,CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C,1.8,2.54,0.53,1.39,1.8653,9.503,254.201,0,11,0,0,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esi-,DTXSID6022391,520-36-5,Apigenin,5.51,1,0,0,,,0,0.49,0.122,0.024,7823342,1990324,353424,,,,15966004.08,16314131.15,14726000,15668711.74,7.20,OC1=CC=C(C=C1)C1=CC(=O)C2=C(O1)C=C(O)C=C2O,OC1=CC=C(C=C1)C1=CC(=O)C2=C(O1)C=C(O)C=C2O,OC1=CC=C(C=C1)C1=CC(=O)C2=C(O1)C=C(O)C=C2O,2.34,2.38,1.51,1.11,1.8458,11.624,260.1575,0,15,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
